student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,math_failed,programming_passed,programming_failed,data_structures_passed,data_structures_failed,algorithms_passed,algorithms_failed,databases_passed,databases_failed,networks_passed,networks_failed,ai_passed,ai_failed,web_passed,web_failed,recommended_track,extra_info
STU0467,2.61,87,-5.0,,79,58,45,,,AI/ML,Mathematics|Programming|Algorithms|Artificial Intelligence,Data Structures|Databases|Networks|Web Development,4,4,1,4,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,AI/Machine Learning,INFO_5891
STU0705,2.82,77,79,-10.0,89,84,58,51,58, Data Science ,Mathematics|Programming|Data Structures|Algorithms|Databases,Networks|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,Data Science,aAFKyE
stu0351,3.13,,80,87,87,83,47,84,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,32
STU0323,3.01,68,89,87,87,68,sixty,67,,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,INFO_1598
STU0012,3.01,83,73,,91,68,54,84,64,SoftwareEngineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,3,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,Software Engineering,zbvMN
STU0855,2.9,73,87,83,55,87,64,36,,Undecided,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,4,3,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,260
STU0158,2.8,67,57,86,seventy,64,89,56%,sixty,networks,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,2,5,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,Network Engineering,lhiAnlK
stu0682,3.04,91,84,50,80,73,64,98,69,Web Development,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Data Structures,7,1,2,3,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,Data Science,INFO_9264
STU0665,3.18,75,88,95,80,83,57,99,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,
STU0121,3.17,,95,,68,89,,57,97,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,-50
STU0495,3.1,85,90 marks,69,,59,55,91,58,Dat Science,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,4,4,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,AI/Machine Learning,aHVivgx
STU0047,3.14,92,89,79,82,67,71,87,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,INFO_3661
STU0818,3.01,75,-999.0,89,94,57,58,85,56,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,3,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,AI/Machine Learning,INFO_3746
STU0529,2.97,,84,77,88,68,53,  81  ,52,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,VqGlS
STU0805,2.77,53,67,55,100,61,87,,70,Networks,Programming|Algorithms|Databases|Networks|Web Development,Mathematics|Data Structures|Artificial Intelligence,5,3,2,5,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,Network Engineering,134
STU0537,2.87,96,73,  67  ,70,79,58,78,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,MqaCbRE
STU0151,3.2,86,N/A,ninety,100,70,51,88,61,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,
STU-0115,2.86a,91,70,74,83,,57,89,73,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,2,2,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,AI/Machine Learning,51
STU0831,2.94,63,90,78,92,,,,74,Software Eng,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,Software Engineering,ylC
STU-0715,2.83,66,83,78,63,84,63,46,,WebDevelopment,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,385
  STU0314  ,3.03,89,84,88,-5.0,73,51,88,63,ai ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,-71
STU0694,2.93,58,83,82,55,100,69,54,87,Web Development,Programming|Data Structures|Databases|Networks|Web Development,Mathematics|Algorithms|Artificial Intelligence,5,3,2,4,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,Web Development,SoFaiv
STU0863,2.75,62,79,77.8,,83,64,60,79,networks,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Algorithms,7,1,0,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,Web Development,INFO_3209
STU0232,2.71,75,N/A,60 points,65,71,86,56,54,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,5,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,INFO_3920
STU0511,2.71,,86,67,62,78,69,57,81,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,5,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,31
STU0782,2.95,,86,,85,N/A,55,74,150.0,ai/ml#,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,
STU0261,2.75,sixty,89,N/A,50,82,67,,,Ai/Ml,Programming|Data Structures|Databases|Networks|Web Development,Mathematics|Algorithms|Artificial Intelligence,5,3,1,4,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,xFM
STU0048,3.11,85,72,84,89,91,68,69,70,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,INFO_5781
STU0798,2.7,85,55,55,75,61,100,48,56,AI/ML,Mathematics|Algorithms|Databases|Networks,Programming|Data Structures|Artificial Intelligence|Web Development,4,4,2,5,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,Network Engineering,-36
640,2.88,79,71,N/A,70,66,96,54,68,network,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,INFO_3557
STU0128,2.73,72,79,82,79,47,61,94,41,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,1,3,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,AI/Machine Learning,INFO_9093
STU0338,4.1,84,76,80,N/A,84,93,80,56,network,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,Network Engineering,teNK
STU0286,2.87,66,93,80,56,88,59,,87,Web Dev,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,5,3,3,4,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,Web Development,481
STU0070,,74,78,60,58,66,,56,64,ai ml,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,1,5,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,Network Engineering,cpnNbt
STU0292,3.33,84,79,92,85,87,93,85,62,Dat Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,5,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Data Science,
STU0386,2.9,81,85,45,70,  88  ,62,90,57,Sofware Engineering,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,3,3,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,Data Science,
STU0774,3.1,78,,81,72,66,94,84,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,INFO_5842
STU-0571,3.0,73,88,94,81,76,64,64,66,software engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
STU0794#,  3.06  ,75,85,85,80,74,61,58,87,SOFTWARE ENGINEERING,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,Software Engineering,ZcQgAOO
STU0437,2.71,79,77,61,68,65,91,56,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,5,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,INFO_7822
STU0641,2.98,,75,83,83,83,57,seventy,53, Data Science ,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_1526
STU0492,2.42,64,61,65,58,64,77,,50,Dat Science,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,0,7,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Network Engineering,385
STU-0380,3.0,87,83,72,82,81,64 pts,78,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,
STU0558,3.14,69,88,82,82,93,66,61,73,SoftwareEngineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,INFO_1674
  STU0493  ,,78,58,59,66,76,83,48,  67  ,Networks,Mathematics|Algorithms|Databases|Networks|Web Development,Programming|Data Structures|Artificial Intelligence,5,3,0,5,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,Network Engineering,
165,2.77,53,,78,59,,70,44,,Web Develoment,Programming|Data Structures|Databases|Networks|Web Development,Mathematics|Algorithms|Artificial Intelligence,5,3,0,3,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,
STU0888,-1.5,86,90,83,73,91,60,91,51,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,INFO_3740
STU0811,3.04,101.0,85,84,88,62,50,100,55,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,INFO_5089
STU0829,3.04,89,-999.0,78,77,85,53,90,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,aevc
STU0198,3.15,90,77,70,90,84,66,88,62,DATA SCIENCE,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,na,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Data Science,INFO_9292
STU0739,,71,92,77,75,86,67,56,84,SOFTWARE ENGINEERING,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,PBw
STU0407,2.82,68,81,77,,84,60,49,98,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,1,4,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,ZGTtq
STU0433,3.1,,78,90,59,90,94,999.0,87,Undecideed,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,1,7,4,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,237
  STU0663  ,2.95,86,71,76,90,62,57,84,60,Ai/Ml@2024,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,11,8,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,REw
STU0850,2.92,72,79,84,80,64,,55,86,Software Eng@2024,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0722,2.86,87,,71,82,82,54,39,67,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,Software Engineering,lcS
STU0192,3.11,66,88,86,85,84,66,57,80,Undecideed,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,3,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,-17
STU0255,2.63,80,71,65,57,55,100,43,53,Networks,Mathematics|Programming|Data Structures|Networks,Algorithms|Databases|Artificial Intelligence|Web Development,4,4,1,5,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,Network Engineering,INFO_1079
  STU0875  ,3.02,86,85,83,-5.0,64,49,82,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,390
STU0004,3.04,65,87,82,60,74,69,98,81,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,null,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,INFO_64
STU0387,2.99,84,83,87,86,,,78,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,wbLwxe
STU0056#,2.87,seventy,99,71,60,74,eighty,64,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,
STU0547,3.0,79,87,79,94,79,41,90,51,AI ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,AI/Machine Learning,
STU0034,2.82,83,72,64,56,N/A,87,,69,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,1,4,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Network Engineering,102
STU0282,2.95,82,84,86,74,85,45,75,66,Undecideed,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,11,5,2,2,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,AI/Machine Learning,INFO_2773
STU0457,3.0a,75,91,94.1,56,80,58,64,101.0,Web Development,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence|Web Development,Algorithms|Networks,6,2,3,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,Web Development,GGhMi
STU0697,2.7,75,76,68,73,54,  89  ,47,  59  ,Undecided,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,Network Engineering,INFO_4351
STU0150,3.11,82,90,77,93,65,seventy,200.0,57,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_5500
STU0275,3.05,81,84,65,76,,90,88,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,58
STU0031,3.09,62,,,78,69,72,59,84,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,tnC
STU0449,3.17,90,82,68,91,91,56,86,70,web development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Web Development,
STU0416,,67,75,93,90,67,67,61,72,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,FDz
STU0894,3.14,80,83,80,71,,76,92,56,  Undecided  ,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,
STU0786,2.63,,75,N/A,69,40,85,61,58,Neetworks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,1,6,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,Network Engineering,
STU0566,3.09,81,86,71,79,95,200.0,91,65,DATA SCIENCE,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,261
STU0373,2.85,68,70,70,72,,65,48,93,web development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,Web Development,
STU0833,3.03,74,98,83,69,88,68,51,80,Undecided@2024,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,RfO
STU0153,2.56,63,61,62,65,56,,52,64,Networks ,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,1,7,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,Network Engineering,Zmd
STU0652,3.03,66,91,71,65,  85  ,N/A,60,91,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,SHfvC
STU0756,3.01,82,79,  73  ,77,92,58,71,,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,217
STU0501,2.77,,45,68,70,,74,55,87,web development,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,2,3,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,259
STU0339,,87,71,78,92,61,62,84,41,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_1538
STU0455,2.85,89,78,94,45,150.0,63,60,67,Sofware Engineering,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Algorithms,7,1,2,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,Web Development,xDjSJLO
STU0486,2.95,86,83,79,83,56,50 marks,89,63,Ai/ml,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,2,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,AI/Machine Learning,GMjoZ
STU0123,,88,84,99,80,78,70,92,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_4002
STU0695,3.21,93,89,86,84,65,70,100,63,Ai/Ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,INFO_332
stu0704,-0.5,59,85,93,90,71,72,68,77,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,3,2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,INFO_7356
STU0246,3.09,69,85,84,81,88,55,57,96,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,
  STU0181  ,2.95,58,90,87,,71,74,49,86,A.I/ML,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,4,0,3,3,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,222
STU0766,3.04,63,999.0,87,62,89,N/A,,85,web development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,NA,8,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,
STU0884,2.8,93,90,38,87,61,55,89,53,AI/ML,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence,Data Structures|Networks|Web Development,5,3,4,4,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_1698
STU0263,3.1,70,90,81,97,66,69,50,86,Software Eng,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,437
STU0689,3.01,74,84,89,80,78,59,,84,DataScience,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,xYS
STU0569,2.75,69,84,65,65,69,66,50,90,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,6,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,Cib
