student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,programming_passed,data_structures_passed,algorithms_passed,databases_passed,networks_passed,ai_passed,web_passed,math_failed,programming_failed,data_structures_failed,algorithms_failed,databases_failed,networks_failed,ai_failed,web_failed,recommended_track
STU0158,2.8,67,57,86,70,64,89,56,60,Networks,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,2,5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,Network Engineering
STU0682,3.04,91,84,50,80,73,64,98,69,Web Development,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Data Structures,7,1,2,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,Data Science
STU0665,3.18,75,88,95,80,83,57,99,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0121,3.17,76,95,78,68,89,64,57,97,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0495,3.1,85,90,69,77,59,55,91,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,3,4,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,AI/Machine Learning
STU0047,3.14,92,89,79,82,67,71,87,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0818,3.01,75,82,89,94,57,58,85,56,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,3,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,AI/Machine Learning
STU0529,2.97,76,84,77,88,68,53,81,52,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0805,2.77,53,67,55,100,61,87,63,70,Networks,Programming|Algorithms|Databases|Networks|Web Development,Mathematics|Data Structures|Artificial Intelligence,6,2,2,5,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,Network Engineering
STU0537,2.87,96,73,67,70,79,58,78,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0151,3.2,86,82,90,100,70,51,88,61,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0115,2.86,91,70,74,83,76,57,89,73,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,7,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0831,2.94,63,90,78,92,76,64,63,74,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0715,2.83,66,83,78,63,84,63,46,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0314,3.03,89,84,88,77,73,51,88,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0694,2.93,58,83,82,55,100,69,54,87,Web Development,Programming|Data Structures|Databases|Networks|Web Development,Mathematics|Algorithms|Artificial Intelligence,5,3,2,4,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,Web Development
STU0863,2.75,62,79,78,77,83,64,60,79,Networks,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0232,2.71,75,82,60,65,71,86,56,54,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0511,2.71,76,86,67,62,78,69,57,81,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0782,2.95,76,86,78,85,76,55,74,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0261,2.75,60,89,78,50,82,67,63,65,AI/ML,Programming|Data Structures|Databases|Networks|Web Development,Mathematics|Algorithms|Artificial Intelligence,7,1,1,5,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0048,3.11,85,72,84,89,91,68,69,70,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0798,2.7,85,55,55,75,61,100,48,56,AI/ML,Mathematics|Algorithms|Databases|Networks,Programming|Data Structures|Artificial Intelligence|Web Development,4,4,2,5,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,Network Engineering
STU0640,2.88,79,71,78,70,66,96,54,68,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0128,2.73,72,79,82,79,47,61,94,41,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,1,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,AI/Machine Learning
STU0338,2.96,84,76,80,77,84,93,80,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0286,2.87,66,93,80,56,88,59,63,87,Web Development,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,6,2,3,4,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Web Development
STU0070,2.96,74,78,60,58,66,64,56,64,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,0,6,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Network Engineering
STU0292,3.33,84,79,92,85,87,93,85,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0386,2.9,81,85,45,70,88,62,90,57,Software Engineering,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,3,3,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,Data Science
STU0774,3.1,78,82,81,72,66,94,84,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0571,3.0,73,88,94,81,76,64,64,66,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0794,3.06,75,85,85,80,74,61,58,87,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0437,2.71,79,77,61,68,65,91,56,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0641,2.98,76,75,83,83,83,57,70,53,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0492,2.42,64,61,65,58,64,77,63,50,Data Science,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,6,2,0,7,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,Network Engineering
STU0380,3.0,87,83,72,82,81,64,78,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0558,3.14,69,88,82,82,93,66,61,73,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0493,2.96,78,58,59,66,76,83,48,67,Networks,Mathematics|Algorithms|Databases|Networks|Web Development,Programming|Data Structures|Artificial Intelligence,5,3,0,5,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,Network Engineering
STU0165,2.77,53,82,78,59,76,70,44,65,Web Development,Programming|Data Structures|Databases|Networks|Web Development,Mathematics|Algorithms|Artificial Intelligence,5,3,0,4,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,Web Development
STU0888,1.5,86,90,83,73,91,60,91,51,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0811,3.04,76,85,84,88,62,50,100,55,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0829,3.04,89,82,78,77,85,53,90,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0198,3.15,90,77,70,90,84,66,88,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0739,2.96,71,92,77,75,86,67,56,84,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0407,2.82,68,81,77,77,84,60,49,98,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0433,3.1,76,78,90,59,90,94,63,87,Undecided,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,1,4,2,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0663,2.95,86,71,76,90,62,57,84,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0850,2.92,72,79,84,80,64,64,55,86,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0722,2.86,87,82,71,82,82,54,39,67,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0192,3.11,66,88,86,85,84,66,57,80,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0255,2.63,80,71,65,57,55,100,43,53,Networks,Mathematics|Programming|Data Structures|Networks,Algorithms|Databases|Artificial Intelligence|Web Development,4,4,1,5,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,Network Engineering
STU0875,3.02,86,85,83,77,64,49,82,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0004,3.04,65,87,82,60,74,69,98,81,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0387,2.99,84,83,87,86,76,64,78,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0056,2.87,70,99,71,60,74,80,64,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0547,3.0,79,87,79,94,79,41,90,51,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0034,2.82,83,72,64,56,76,87,63,69,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,1,1,4,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Network Engineering
STU0282,2.95,82,84,86,74,85,45,75,66,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0457,3.0,75,91,94,56,80,58,64,65,Web Development,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence|Web Development,Algorithms|Networks,6,2,2,4,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Web Development
STU0697,2.7,75,76,68,73,54,89,47,59,Undecided,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0150,3.11,82,90,77,93,65,70,63,57,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0275,3.05,81,84,65,76,76,90,88,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0031,3.09,62,82,78,78,69,72,59,84,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0449,3.17,90,82,68,91,91,56,86,70,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0416,2.96,67,75,93,90,67,67,61,72,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0894,3.14,80,83,80,71,76,76,92,56,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0786,2.63,76,75,78,69,40,85,61,58,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,1,4,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Network Engineering
STU0566,3.09,81,86,71,79,95,64,91,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0373,2.85,68,70,70,72,76,65,48,93,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0833,3.03,74,98,83,69,88,68,51,80,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0153,2.56,63,61,62,65,56,64,52,64,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,0,8,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,Network Engineering
STU0652,3.03,66,91,71,65,85,64,60,91,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0756,3.01,82,79,73,77,92,58,71,65,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0501,2.77,76,45,68,70,76,74,55,87,Web Development,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,1,3,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,Web Development
STU0339,2.96,87,71,78,92,61,62,84,41,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0455,2.85,89,78,94,45,76,63,60,67,Software Engineering,Mathematics|Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Algorithms,7,1,2,4,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0486,2.95,86,83,79,83,56,50,89,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,2,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,AI/Machine Learning
STU0123,2.96,88,84,99,80,78,70,92,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0695,3.21,93,89,86,84,65,70,100,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0704,0.5,59,85,93,90,71,72,68,77,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,3,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Web Development
STU0246,3.09,69,85,84,81,88,55,57,96,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0181,2.95,58,90,87,77,71,74,49,86,AI/ML,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,3,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0766,3.04,63,82,87,62,89,64,63,85,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0884,2.8,93,90,38,87,61,55,89,53,AI/ML,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence,Data Structures|Networks|Web Development,5,3,4,4,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,Data Science
STU0263,3.1,70,90,81,97,66,69,50,86,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0689,3.01,74,84,89,80,78,59,63,84,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0569,2.75,69,84,65,65,69,66,50,90,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0217,2.96,76,93,78,59,72,55,52,88,Web Development,Programming|Data Structures|Databases|Web Development,Mathematics|Algorithms|Networks|Artificial Intelligence,5,3,2,3,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,Web Development
STU0186,2.91,83,89,78,72,65,70,92,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0188,3.05,75,86,90,74,77,68,65,75,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0315,2.77,74,97,72,71,53,85,54,62,Web Development,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,2,3,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,Network Engineering
STU0221,2.97,62,87,87,71,84,68,61,83,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0653,2.87,60,89,78,77,76,61,66,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0053,2.96,82,54,55,61,56,90,56,56,Networks,Mathematics|Algorithms|Networks,Programming|Data Structures|Databases|Artificial Intelligence|Web Development,3,5,1,6,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,Network Engineering
